"punt_global","cole_depto_ubicacion"
"315","ANTIOQUIA"
"315","ANTIOQUIA"
"230","BOGOTÁ"
"230","BOGOTÁ"
"165","CHOCO"
"165","CHOCO"
"211","VALLE"
"211","VALLE"
"373","VALLE"
"373","VALLE"
"315","ANTIOQUIA"
"315","ANTIOQUIA"
"166","BOLIVAR"
"166","BOLIVAR"
"302","CUNDINAMARCA"
"302","CUNDINAMARCA"
"318","ANTIOQUIA"
"318","ANTIOQUIA"
"223","TOLIMA"
"223","TOLIMA"
"342","TOLIMA"
"342","TOLIMA"
"263","VALLE"
"187","CAQUETA"
"187","CAQUETA"
"159","MAGDALENA"
"159","MAGDALENA"
"194","MAGDALENA"
"194","MAGDALENA"
"280","CALDAS"
"280","CALDAS"
"265","BOYACA"
"265","BOYACA"
"244","BOGOTÁ"
"244","BOGOTÁ"
"283","BOYACA"
"283","BOYACA"
"200","ANTIOQUIA"
"200","ANTIOQUIA"
"273","BOGOTÁ"
"273","BOGOTÁ"
"175","BOLIVAR"
"175","BOLIVAR"
"237","NARIÑO"
"237","NARIÑO"
"242","BOGOTÁ"
"242","BOGOTÁ"
"237","META"
"237","META"
"240","CORDOBA"
"240","CORDOBA"
"237","CAQUETA"
"237","CAQUETA"
"210","RISARALDA"
"210","RISARALDA"
"206","ARAUCA"
"206","ARAUCA"
"360","VALLE"
"360","VALLE"
"166","CESAR"
"166","CESAR"
"302","MAGDALENA"
"302","MAGDALENA"
"250","VALLE"
"250","VALLE"
"268","BOGOTÁ"
"268","BOGOTÁ"
"248","NARIÑO"
"248","NARIÑO"
"193","BOLIVAR"
"193","BOLIVAR"
"241","VALLE"
"241","VALLE"
"223","BOLIVAR"
"223","BOLIVAR"
"213","MAGDALENA"
"213","MAGDALENA"
"216","META"
"216","META"
"288","ANTIOQUIA"
"288","ANTIOQUIA"
"268","BOYACA"
"268","BOYACA"
"312","CORDOBA"
"312","CORDOBA"
"285","META"
"285","META"
"278","CUNDINAMARCA"
"278","CUNDINAMARCA"
"206","ANTIOQUIA"
"206","ANTIOQUIA"
"224","BOLIVAR"
"224","BOLIVAR"
"227","SUCRE"
"227","SUCRE"
"249","CALDAS"
"249","CALDAS"
"287","BOGOTÁ"
"287","BOGOTÁ"
"247","NORTE SANTANDER"
"247","NORTE SANTANDER"
"206","BOLIVAR"
"206","BOLIVAR"
"199","NARIÑO"
"199","NARIÑO"
"275","NARIÑO"
"275","NARIÑO"
"303","NARIÑO"
"269","CASANARE"
"269","CASANARE"
"206","LA GUAJIRA"
"206","LA GUAJIRA"
"207","VALLE"
"207","VALLE"
"247","ANTIOQUIA"
"247","ANTIOQUIA"
"224","BOLIVAR"
"224","BOLIVAR"
"194","ANTIOQUIA"
"194","ANTIOQUIA"
"158","ANTIOQUIA"
"158","ANTIOQUIA"
"256","VALLE"
"256","VALLE"
"292","VALLE"
"292","VALLE"
"175","BOLIVAR"
"175","BOLIVAR"
"233","BOGOTÁ"
"233","BOGOTÁ"
"279","VALLE"
"279","VALLE"
"322","SANTANDER"
"322","SANTANDER"
"268","CUNDINAMARCA"
"268","CUNDINAMARCA"
"198","BOGOTÁ"
"198","BOGOTÁ"
"163","SUCRE"
"163","SUCRE"
"263","SANTANDER"
"263","SANTANDER"
"192","CORDOBA"
"192","CORDOBA"
"252","VALLE"
"252","VALLE"
"277","TOLIMA"
"277","TOLIMA"
"353","ATLANTICO"
"353","ATLANTICO"
"246","CORDOBA"
"246","CORDOBA"
"238","ANTIOQUIA"
"238","ANTIOQUIA"
"187","BOGOTÁ"
"187","BOGOTÁ"
"288","BOGOTÁ"
"288","BOGOTÁ"
"181","CORDOBA"
"181","CORDOBA"
"224","CASANARE"
"224","CASANARE"
"252","CASANARE"
"252","CASANARE"
"279","NARIÑO"
"279","NARIÑO"
"267","ANTIOQUIA"
"267","ANTIOQUIA"
"245","BOGOTÁ"
"245","BOGOTÁ"
"236","SUCRE"
"236","SUCRE"
"196","CAUCA"
"196","CAUCA"
"200","SANTANDER"
"200","SANTANDER"
"212","CESAR"
"212","CESAR"
"330","TOLIMA"
"330","TOLIMA"
"275","VALLE"
"275","VALLE"
"218","BOGOTÁ"
"218","BOGOTÁ"
"271","BOGOTÁ"
"271","BOGOTÁ"
"307","ATLANTICO"
"307","ATLANTICO"
"238","CORDOBA"
"238","CORDOBA"
"253","VALLE"
"195","GUAVIARE"
"195","GUAVIARE"
"265","VALLE"
"265","VALLE"
"195","META"
"195","META"
"255","CAQUETA"
"255","CAQUETA"
"242","ANTIOQUIA"
"242","ANTIOQUIA"
"365","RISARALDA"
"365","RISARALDA"
"200","BOGOTÁ"
"200","BOGOTÁ"
"161","VALLE"
"161","VALLE"
"264","CESAR"
"264","CESAR"
"282","CUNDINAMARCA"
"282","CUNDINAMARCA"
"220","ARAUCA"
"220","ARAUCA"
"224","SAN ANDRES"
"224","SAN ANDRES"
"239","BOGOTÁ"
"239","BOGOTÁ"
"308","CAUCA"
"255","VALLE"
"255","VALLE"
"171","BOGOTÁ"
"216","BOGOTÁ"
"216","BOGOTÁ"
"285","ANTIOQUIA"
"285","ANTIOQUIA"
"247","META"
"247","META"
"166","RISARALDA"
"166","RISARALDA"
"201","SUCRE"
"201","SUCRE"
"203","ATLANTICO"
"203","ATLANTICO"
"200","VALLE"
"200","VALLE"
"263","META"
"263","META"
"240","CAUCA"
"178","NARIÑO"
"178","NARIÑO"
"236","VALLE"
"177","VALLE"
"177","VALLE"
"300","ANTIOQUIA"
"300","ANTIOQUIA"
"243","CUNDINAMARCA"
"243","CUNDINAMARCA"
"212","BOLIVAR"
"212","BOLIVAR"
"187","BOLIVAR"
"187","BOLIVAR"
"169","VALLE"
"169","VALLE"
"334","BOGOTÁ"
"334","BOGOTÁ"
"226","CORDOBA"
"226","CORDOBA"
"351","ATLANTICO"
"351","ATLANTICO"
"205","QUINDIO"
"205","QUINDIO"
"221","VALLE"
"221","VALLE"
"182","VALLE"
"182","VALLE"
"240","RISARALDA"
"240","RISARALDA"
"198","LA GUAJIRA"
"198","LA GUAJIRA"
"327","ANTIOQUIA"
"327","ANTIOQUIA"
"212","BOGOTÁ"
"212","BOGOTÁ"
"237","LA GUAJIRA"
"237","LA GUAJIRA"
"233","NORTE SANTANDER"
"233","NORTE SANTANDER"
"311","BOGOTÁ"
"311","BOGOTÁ"
"153","SANTANDER"
"153","SANTANDER"
"263","BOGOTÁ"
"263","BOGOTÁ"
"246","BOYACA"
"246","BOYACA"
"216","MAGDALENA"
"216","MAGDALENA"
"185","VALLE"
"185","VALLE"
"322","VALLE"
"322","VALLE"
"193","VALLE"
"193","VALLE"
"267","SANTANDER"
"267","SANTANDER"
"314","NARIÑO"
"314","NARIÑO"
"286","NORTE SANTANDER"
"286","NORTE SANTANDER"
"197","CAUCA"
"197","CAUCA"
"260","VALLE"
"260","VALLE"
"197","MAGDALENA"
"197","MAGDALENA"
"236","BOLIVAR"
"236","BOLIVAR"
"135","ANTIOQUIA"
"135","ANTIOQUIA"
"157","BOGOTÁ"
"157","BOGOTÁ"
"311","CHOCO"
"311","CHOCO"
"225","CASANARE"
"225","CASANARE"
"296","CASANARE"
"296","CASANARE"
"283","ANTIOQUIA"
"283","ANTIOQUIA"
"232","CORDOBA"
"232","CORDOBA"
"187","ANTIOQUIA"
"187","ANTIOQUIA"
"278","CUNDINAMARCA"
"278","CUNDINAMARCA"
"195","CORDOBA"
"195","CORDOBA"
"192","BOLIVAR"
"192","BOLIVAR"
"218","BOYACA"
"218","BOYACA"
"267","VALLE"
"267","VALLE"
"301","BOGOTÁ"
"301","BOGOTÁ"
"297","MAGDALENA"
"297","MAGDALENA"
"252","TOLIMA"
"252","TOLIMA"
"207","ANTIOQUIA"
"207","ANTIOQUIA"
"219","VALLE"
"293","CHOCO"
"293","CHOCO"
"285","ATLANTICO"
"285","ATLANTICO"
"247","SANTANDER"
"247","SANTANDER"
"331","VALLE"
"161","CAUCA"
"161","CAUCA"
"215","SUCRE"
"215","SUCRE"
"150","LA GUAJIRA"
"150","LA GUAJIRA"
"195","BOLIVAR"
"195","BOLIVAR"
"307","VALLE"
"307","VALLE"
"261","CUNDINAMARCA"
"261","CUNDINAMARCA"
"256","ANTIOQUIA"
"256","ANTIOQUIA"
"248","ANTIOQUIA"
"248","ANTIOQUIA"
"309","CESAR"
"309","CESAR"
"254","CORDOBA"
"254","CORDOBA"
"328","CAUCA"
"230","RISARALDA"
"230","RISARALDA"
"270","VALLE"
"270","VALLE"
"318","CASANARE"
"318","CASANARE"
"270","VALLE"
"270","VALLE"
"263","VALLE"
"263","VALLE"
"272","VALLE"
"272","VALLE"
"259","VALLE"
"259","VALLE"
"205","BOGOTÁ"
"205","BOGOTÁ"
"299","CALDAS"
"299","CALDAS"
"171","ATLANTICO"
"171","ATLANTICO"
"226","BOLIVAR"
"226","BOLIVAR"
"272","ARAUCA"
"272","ARAUCA"
"263","BOYACA"
"263","BOYACA"
"247","SUCRE"
"247","SUCRE"
"152","CORDOBA"
"152","CORDOBA"
"158","CAQUETA"
"158","CAQUETA"
"260","CESAR"
"260","CESAR"
"272","ANTIOQUIA"
"272","ANTIOQUIA"
"295","META"
"295","META"
"290","BOLIVAR"
"290","BOLIVAR"
"251","BOGOTÁ"
"251","BOGOTÁ"
"230","BOLIVAR"
"230","BOLIVAR"
"305","CUNDINAMARCA"
"305","CUNDINAMARCA"
"298","CUNDINAMARCA"
"298","CUNDINAMARCA"
"165","BOLIVAR"
"165","BOLIVAR"
"238","MAGDALENA"
"238","MAGDALENA"
"183","VALLE"
"236","SUCRE"
"236","SUCRE"
"162","ATLANTICO"
"162","ATLANTICO"
"339","CORDOBA"
"339","CORDOBA"
"310","CORDOBA"
"310","CORDOBA"
"287","CALDAS"
"287","CALDAS"
"304","RISARALDA"
"304","RISARALDA"
"149","SUCRE"
"149","SUCRE"
"253","ATLANTICO"
"253","ATLANTICO"
"269","NARIÑO"
"269","NARIÑO"
"307","BOYACA"
"307","BOYACA"
"259","RISARALDA"
"259","RISARALDA"
"239","TOLIMA"
"239","TOLIMA"
"268","BOGOTÁ"
"268","BOGOTÁ"
"259","LA GUAJIRA"
"259","LA GUAJIRA"
"337","ATLANTICO"
"337","ATLANTICO"
"315","NARIÑO"
"315","NARIÑO"
"240","ANTIOQUIA"
"240","ANTIOQUIA"
"242","CORDOBA"
"242","CORDOBA"
"217","ANTIOQUIA"
"217","ANTIOQUIA"
"208","NARIÑO"
"208","NARIÑO"
"302","CESAR"
"302","CESAR"
"300","CUNDINAMARCA"
"300","CUNDINAMARCA"
"267","HUILA"
"267","HUILA"
"232","ANTIOQUIA"
"232","ANTIOQUIA"
"283","ANTIOQUIA"
"283","ANTIOQUIA"
"307","VALLE"
"307","VALLE"
"202","BOLIVAR"
"202","BOLIVAR"
"203","ANTIOQUIA"
"203","ANTIOQUIA"
"299","BOLIVAR"
"299","BOLIVAR"
"165","CAUCA"
"165","CAUCA"
"339","CAUCA"
"339","CAUCA"
"271","TOLIMA"
"271","TOLIMA"
"322","NORTE SANTANDER"
"322","NORTE SANTANDER"
"276","BOGOTÁ"
"276","BOGOTÁ"
"297","VALLE"
"297","VALLE"
"292","HUILA"
"292","HUILA"
"241","ANTIOQUIA"
"241","ANTIOQUIA"
"296","NARIÑO"
"296","NARIÑO"
"217","SANTANDER"
"217","SANTANDER"
"172","CORDOBA"
"172","CORDOBA"
"257","CALDAS"
"257","CALDAS"
"268","LA GUAJIRA"
"268","LA GUAJIRA"
"308","BOLIVAR"
"308","BOLIVAR"
"187","CAUCA"
"187","CAUCA"
"218","CESAR"
"218","CESAR"
"333","ANTIOQUIA"
"333","ANTIOQUIA"
"367","MAGDALENA"
"367","MAGDALENA"
"302","BOGOTÁ"
"302","BOGOTÁ"
"286","RISARALDA"
"286","RISARALDA"
"269","ARAUCA"
"269","ARAUCA"
"278","SANTANDER"
"278","SANTANDER"
"187","PUTUMAYO"
"187","PUTUMAYO"
"174","TOLIMA"
"174","TOLIMA"
"208","VALLE"
"208","VALLE"
"276","RISARALDA"
"276","RISARALDA"
"215","BOGOTÁ"
"215","BOGOTÁ"
"184","CUNDINAMARCA"
"184","CUNDINAMARCA"
"192","ANTIOQUIA"
"192","ANTIOQUIA"
"286","VALLE"
"286","VALLE"
"168","BOYACA"
"168","BOYACA"
"165","ATLANTICO"
"165","ATLANTICO"
"256","RISARALDA"
"256","RISARALDA"
"174","SUCRE"
"174","SUCRE"
"200","MAGDALENA"
"200","MAGDALENA"
"367","CUNDINAMARCA"
"367","CUNDINAMARCA"
"248","ANTIOQUIA"
"248","ANTIOQUIA"
"181","VALLE"
"181","VALLE"
"277","BOGOTÁ"
"277","BOGOTÁ"
"205","VALLE"
"205","VALLE"
"246","SANTANDER"
"246","SANTANDER"
"142","LA GUAJIRA"
"142","LA GUAJIRA"
"257","VALLE"
"257","VALLE"
"365","QUINDIO"
"365","QUINDIO"
"256","BOGOTÁ"
"256","BOGOTÁ"
"251","META"
"251","META"
"319","SANTANDER"
"319","SANTANDER"
"248","CHOCO"
"248","CHOCO"
"212","ANTIOQUIA"
"212","ANTIOQUIA"
"184","NORTE SANTANDER"
"184","NORTE SANTANDER"
"250","ATLANTICO"
"250","ATLANTICO"
"322","BOGOTÁ"
"322","BOGOTÁ"
"234","VALLE"
"234","VALLE"
"203","BOGOTÁ"
"203","BOGOTÁ"
"364","BOLIVAR"
"364","BOLIVAR"
"313","ANTIOQUIA"
"313","ANTIOQUIA"
"335","NORTE SANTANDER"
"335","NORTE SANTANDER"
"296","ANTIOQUIA"
"296","ANTIOQUIA"
"253","VALLE"
"197","VALLE"
"197","VALLE"
"205","NARIÑO"
"205","NARIÑO"
"227","ATLANTICO"
"227","ATLANTICO"
"347","VALLE"
"347","VALLE"
"333","SANTANDER"
"333","SANTANDER"
"255","SUCRE"
"255","SUCRE"
"322","CUNDINAMARCA"
"322","CUNDINAMARCA"
"197","ATLANTICO"
"197","ATLANTICO"
"297","CHOCO"
"297","CHOCO"
"160","BOLIVAR"
"160","BOLIVAR"
"314","RISARALDA"
"314","RISARALDA"
"245","NARIÑO"
"257","ANTIOQUIA"
"257","ANTIOQUIA"
"348","CORDOBA"
"348","CORDOBA"
"251","NORTE SANTANDER"
"251","NORTE SANTANDER"
"284","CUNDINAMARCA"
"284","CUNDINAMARCA"
"298","BOGOTÁ"
"298","BOGOTÁ"
"294","ANTIOQUIA"
"294","ANTIOQUIA"
"335","CASANARE"
"335","CASANARE"
"268","CHOCO"
"268","CHOCO"
"319","BOYACA"
"319","BOYACA"
"208","BOGOTÁ"
"208","BOGOTÁ"
"272","RISARALDA"
"272","RISARALDA"
"264","BOYACA"
"264","BOYACA"
"232","CALDAS"
"232","CALDAS"
"313","BOLIVAR"
"313","BOLIVAR"
"306","META"
"306","META"
"248","ANTIOQUIA"
"248","ANTIOQUIA"
"247","MAGDALENA"
"247","MAGDALENA"
"232","VALLE"
"231","BOLIVAR"
"231","BOLIVAR"
"300","TOLIMA"
"300","TOLIMA"
"259","BOGOTÁ"
"259","BOGOTÁ"
"222","SANTANDER"
"222","SANTANDER"
"219","VALLE"
"219","VALLE"
"213","SUCRE"
"213","SUCRE"
"223","BOGOTÁ"
"223","BOGOTÁ"
"268","RISARALDA"
"268","RISARALDA"
"245","ATLANTICO"
"245","ATLANTICO"
"311","CALDAS"
"311","CALDAS"
"321","VALLE"
"321","VALLE"
"202","BOLIVAR"
"202","BOLIVAR"
"252","BOGOTÁ"
"252","BOGOTÁ"
"163","CORDOBA"
"163","CORDOBA"
"279","LA GUAJIRA"
"279","LA GUAJIRA"
"281","ANTIOQUIA"
"281","ANTIOQUIA"
"224","MAGDALENA"
"224","MAGDALENA"
"290","CUNDINAMARCA"
"290","CUNDINAMARCA"
"262","BOGOTÁ"
"262","BOGOTÁ"
"209","CORDOBA"
"209","CORDOBA"
"221","BOLIVAR"
"221","BOLIVAR"
"233","META"
"233","META"
"294","ANTIOQUIA"
"294","ANTIOQUIA"
"224","META"
"224","META"
"199","VALLE"
"199","VALLE"
"191","BOYACA"
"191","BOYACA"
"231","RISARALDA"
"231","RISARALDA"
"232","CORDOBA"
"232","CORDOBA"
"297","SUCRE"
"297","SUCRE"
"313","BOGOTÁ"
"313","BOGOTÁ"
"282","VALLE"
"211","NARIÑO"
"211","NARIÑO"
"256","NARIÑO"
"256","NARIÑO"
"230","CUNDINAMARCA"
"230","CUNDINAMARCA"
"201","ANTIOQUIA"
"201","ANTIOQUIA"
"226","SANTANDER"
"226","SANTANDER"
"193","CESAR"
"193","CESAR"
"277","MAGDALENA"
"277","MAGDALENA"
"281","QUINDIO"
"281","QUINDIO"
"351","NARIÑO"
"351","NARIÑO"
"250","SANTANDER"
"250","SANTANDER"
"211","QUINDIO"
"211","QUINDIO"
"268","META"
"268","META"
"263","CASANARE"
"263","CASANARE"
"264","CALDAS"
"264","CALDAS"
"307","ATLANTICO"
"307","ATLANTICO"
"200","CORDOBA"
"200","CORDOBA"
"347","SANTANDER"
"347","SANTANDER"
"299","VALLE"
"299","VALLE"
"243","CALDAS"
"243","CALDAS"
"243","SUCRE"
"243","SUCRE"
"263","NORTE SANTANDER"
"263","NORTE SANTANDER"
"160","CORDOBA"
"160","CORDOBA"
"273","ANTIOQUIA"
"273","ANTIOQUIA"
"274","SANTANDER"
"274","SANTANDER"
"244","NARIÑO"
"244","NARIÑO"
"302","BOGOTÁ"
"302","BOGOTÁ"
"308","TOLIMA"
"308","TOLIMA"
"248","CASANARE"
"248","CASANARE"
"209","VALLE"
"209","VALLE"
"167","LA GUAJIRA"
"167","LA GUAJIRA"
"205","LA GUAJIRA"
"205","LA GUAJIRA"
"192","BOGOTÁ"
"192","BOGOTÁ"
"211","ATLANTICO"
"211","ATLANTICO"
"140","BOLIVAR"
"140","BOLIVAR"
"293","SANTANDER"
"293","SANTANDER"
"281","VALLE"
"281","VALLE"
"228","BOLIVAR"
"228","BOLIVAR"
"267","BOGOTÁ"
"267","BOGOTÁ"
"312","ANTIOQUIA"
"312","ANTIOQUIA"
"300","CAUCA"
"246","ANTIOQUIA"
"246","ANTIOQUIA"
"403","NARIÑO"
"403","NARIÑO"
"200","ATLANTICO"
"200","ATLANTICO"
"184","BOGOTÁ"
"223","ATLANTICO"
"223","ATLANTICO"
"263","CASANARE"
"263","CASANARE"
"268","ANTIOQUIA"
"268","ANTIOQUIA"
"171","VICHADA"
"171","VICHADA"
"346","CAUCA"
"346","CAUCA"
"294","CASANARE"
"294","CASANARE"
"252","TOLIMA"
"252","TOLIMA"
"228","CHOCO"
"228","CHOCO"
"252","NORTE SANTANDER"
"252","NORTE SANTANDER"
"207","BOLIVAR"
"207","BOLIVAR"
"282","TOLIMA"
"282","TOLIMA"
"226","CAQUETA"
"226","CAQUETA"
"187","MAGDALENA"
"187","MAGDALENA"
"195","ANTIOQUIA"
"195","ANTIOQUIA"
"179","CORDOBA"
"179","CORDOBA"
"264","CUNDINAMARCA"
"264","CUNDINAMARCA"
"205","MAGDALENA"
"205","MAGDALENA"
"232","CUNDINAMARCA"
"232","CUNDINAMARCA"
"295","ANTIOQUIA"
"295","ANTIOQUIA"
"300","ANTIOQUIA"
"300","ANTIOQUIA"
"232","BOGOTÁ"
"232","BOGOTÁ"
"303","ANTIOQUIA"
"303","ANTIOQUIA"
"250","BOGOTÁ"
"250","BOGOTÁ"
"270","CAUCA"
"270","CAUCA"
"295","ANTIOQUIA"
"295","ANTIOQUIA"
"309","CORDOBA"
"309","CORDOBA"
"280","BOLIVAR"
"280","BOLIVAR"
"258","ATLANTICO"
"258","ATLANTICO"
"205","MAGDALENA"
"205","MAGDALENA"
"161","LA GUAJIRA"
"161","LA GUAJIRA"
"309","NARIÑO"
"309","NARIÑO"
"318","ANTIOQUIA"
"318","ANTIOQUIA"
"258","VALLE"
"258","VALLE"
"191","VICHADA"
"191","VICHADA"
"235","CHOCO"
"235","CHOCO"
"210","MAGDALENA"
"210","MAGDALENA"
"271","BOGOTÁ"
"271","BOGOTÁ"
"204","CAUCA"
"204","CAUCA"
"280","VALLE"
"280","VALLE"
"246","SANTANDER"
"246","SANTANDER"
"252","BOGOTÁ"
"252","BOGOTÁ"
"232","CORDOBA"
"232","CORDOBA"
"147","MAGDALENA"
"147","MAGDALENA"
"339","VALLE"
"243","CAUCA"
"243","CAUCA"
"289","BOLIVAR"
"289","BOLIVAR"
"179","PUTUMAYO"
"179","PUTUMAYO"
"177","BOLIVAR"
"177","BOLIVAR"
"271","CUNDINAMARCA"
"271","CUNDINAMARCA"
"342","VALLE"
"222","VALLE"
"222","VALLE"
"178","CORDOBA"
"178","CORDOBA"
"340","BOGOTÁ"
"340","BOGOTÁ"
"350","SANTANDER"
"350","SANTANDER"
"253","CUNDINAMARCA"
"253","CUNDINAMARCA"
"253","CAUCA"
"253","CAUCA"
"167","NARIÑO"
"167","NARIÑO"
"233","RISARALDA"
"233","RISARALDA"
"288","BOGOTÁ"
"288","BOGOTÁ"
"311","SUCRE"
"311","SUCRE"
"167","ANTIOQUIA"
"167","ANTIOQUIA"
"181","BOLIVAR"
"181","BOLIVAR"
"283","BOYACA"
"283","BOYACA"
"253","ATLANTICO"
"253","ATLANTICO"
"234","GUAVIARE"
"234","GUAVIARE"
"189","BOGOTÁ"
"189","BOGOTÁ"
"216","SANTANDER"
"216","SANTANDER"
"208","VALLE"
"208","VALLE"
"245","TOLIMA"
"245","TOLIMA"
"253","SUCRE"
"253","SUCRE"
"212","SANTANDER"
"212","SANTANDER"
"252","SANTANDER"
"252","SANTANDER"
"312","MAGDALENA"
"312","MAGDALENA"
"307","ANTIOQUIA"
"307","ANTIOQUIA"
"225","SANTANDER"
"225","SANTANDER"
"272","BOGOTÁ"
"272","BOGOTÁ"
"251","BOLIVAR"
"251","BOLIVAR"
"253","TOLIMA"
"253","TOLIMA"
"291","BOGOTÁ"
"291","BOGOTÁ"
"200","ANTIOQUIA"
"200","ANTIOQUIA"
"308","BOGOTÁ"
"308","BOGOTÁ"
"275","BOGOTÁ"
"275","BOGOTÁ"
"230","SANTANDER"
"230","SANTANDER"
"173","BOYACA"
"173","BOYACA"
"196","ANTIOQUIA"
"196","ANTIOQUIA"
"259","VALLE"
"262","NARIÑO"
"262","NARIÑO"
"258","NARIÑO"
"258","NARIÑO"
"316","ANTIOQUIA"
"316","ANTIOQUIA"
"200","MAGDALENA"
"200","MAGDALENA"
"183","ANTIOQUIA"
"183","ANTIOQUIA"
"255","BOLIVAR"
"255","BOLIVAR"
"214","NARIÑO"
"214","NARIÑO"
"235","CASANARE"
"235","CASANARE"
"220","CUNDINAMARCA"
"220","CUNDINAMARCA"
"304","GUAVIARE"
"304","GUAVIARE"
"288","MAGDALENA"
"288","MAGDALENA"
"208","BOLIVAR"
"208","BOLIVAR"
"366","NORTE SANTANDER"
"366","NORTE SANTANDER"
"164","CESAR"
"164","CESAR"
"253","ANTIOQUIA"
"253","ANTIOQUIA"
"242","CORDOBA"
"242","CORDOBA"
"289","VALLE"
"194","CESAR"
"194","CESAR"
"212","BOGOTÁ"
"212","BOGOTÁ"
"359","CALDAS"
"359","CALDAS"
"369","BOGOTÁ"
"369","BOGOTÁ"
"266","TOLIMA"
"266","TOLIMA"
"303","ANTIOQUIA"
"303","ANTIOQUIA"
"293","VALLE"
"281","SANTANDER"
"281","SANTANDER"
"230","BOLIVAR"
"230","BOLIVAR"
"225","ANTIOQUIA"
"225","ANTIOQUIA"
"339","ANTIOQUIA"
"339","ANTIOQUIA"
"200","MAGDALENA"
"200","MAGDALENA"
"220","META"
"220","META"
"208","NARIÑO"
"208","NARIÑO"
"329","VALLE"
"329","VALLE"
"260","ATLANTICO"
"260","ATLANTICO"
"322","RISARALDA"
"322","RISARALDA"
"259","CUNDINAMARCA"
"259","CUNDINAMARCA"
"207","MAGDALENA"
"207","MAGDALENA"
"288","GUAVIARE"
"288","GUAVIARE"
"267","ANTIOQUIA"
"267","ANTIOQUIA"
"266","RISARALDA"
"266","RISARALDA"
"289","CORDOBA"
"289","CORDOBA"
"245","SANTANDER"
"245","SANTANDER"
"274","VALLE"
"274","VALLE"
"312","BOGOTÁ"
"312","BOGOTÁ"
"260","BOGOTÁ"
"260","BOGOTÁ"
"260","BOGOTÁ"
"260","BOGOTÁ"
"298","BOYACA"
"298","BOYACA"
"310","VALLE"
"201","CORDOBA"
"201","CORDOBA"
"267","CAUCA"
"267","CAUCA"
"166","TOLIMA"
"166","TOLIMA"
"237","CUNDINAMARCA"
"237","CUNDINAMARCA"
"205","ANTIOQUIA"
"205","ANTIOQUIA"
"297","TOLIMA"
"297","TOLIMA"
"217","ANTIOQUIA"
"217","ANTIOQUIA"
"165","BOLIVAR"
"165","BOLIVAR"
"238","BOGOTÁ"
"238","BOGOTÁ"
"291","SUCRE"
"291","SUCRE"
"277","VICHADA"
"277","VICHADA"
"200","CORDOBA"
"200","CORDOBA"
"190","SANTANDER"
"190","SANTANDER"
"258","ARAUCA"
"258","ARAUCA"
"205","CALDAS"
"205","CALDAS"
"262","QUINDIO"
"262","QUINDIO"
"349","VALLE"
"349","VALLE"
"187","CORDOBA"
"187","CORDOBA"
"352","CASANARE"
"352","CASANARE"
"226","ANTIOQUIA"
"226","ANTIOQUIA"
"155","VALLE"
"155","VALLE"
"286","VALLE"
"286","VALLE"
"256","SANTANDER"
"256","SANTANDER"
"273","ATLANTICO"
"273","ATLANTICO"
"170","NARIÑO"
"170","NARIÑO"
"270","SUCRE"
"270","SUCRE"
"265","MAGDALENA"
"265","MAGDALENA"
"236","CALDAS"
"236","CALDAS"
"220","ANTIOQUIA"
"220","ANTIOQUIA"
"275","ATLANTICO"
"275","ATLANTICO"
"278","SANTANDER"
"278","SANTANDER"
"284","BOGOTÁ"
"284","BOGOTÁ"
"274","CUNDINAMARCA"
"274","CUNDINAMARCA"
"171","VALLE"
"171","VALLE"
"292","ANTIOQUIA"
"292","ANTIOQUIA"
"247","CAQUETA"
"247","CAQUETA"
"157","ANTIOQUIA"
"157","ANTIOQUIA"
"243","BOGOTÁ"
"243","BOGOTÁ"
"307","BOYACA"
"307","BOYACA"
"164","TOLIMA"
"164","TOLIMA"
"285","BOGOTÁ"
"285","BOGOTÁ"
"278","BOLIVAR"
"278","BOLIVAR"
"294","VALLE"
"294","VALLE"
"259","ANTIOQUIA"
"259","ANTIOQUIA"
"326","VALLE"
"326","VALLE"
"343","VALLE"
"343","VALLE"
"300","VALLE"
"273","MAGDALENA"
"273","MAGDALENA"
"177","CAUCA"
"177","CAUCA"
"309","CAUCA"
"309","CAUCA"
"197","BOLIVAR"
"197","BOLIVAR"
"223","ANTIOQUIA"
"223","ANTIOQUIA"
"227","ANTIOQUIA"
"227","ANTIOQUIA"
"271","BOYACA"
"271","BOYACA"
"185","VALLE"
"185","VALLE"
"239","NORTE SANTANDER"
"239","NORTE SANTANDER"
"149","BOLIVAR"
"149","BOLIVAR"
"285","SANTANDER"
"285","SANTANDER"
"175","BOLIVAR"
"175","BOLIVAR"
"237","NORTE SANTANDER"
"237","NORTE SANTANDER"
"265","CORDOBA"
"265","CORDOBA"
"283","CUNDINAMARCA"
"283","CUNDINAMARCA"
"299","ANTIOQUIA"
"299","ANTIOQUIA"
"260","CORDOBA"
"260","CORDOBA"
"262","VALLE"
"262","VALLE"
"334","BOLIVAR"
"334","BOLIVAR"
"174","VALLE"
"174","VALLE"
"229","CUNDINAMARCA"
"229","CUNDINAMARCA"
"196","CORDOBA"
"196","CORDOBA"
"313","CALDAS"
"313","CALDAS"
"155","BOGOTÁ"
"348","ANTIOQUIA"
"348","ANTIOQUIA"
"203","BOGOTÁ"
"203","BOGOTÁ"
"229","CESAR"
"229","CESAR"
"290","ATLANTICO"
"290","ATLANTICO"
"179","CORDOBA"
"179","CORDOBA"
